statecensus,co_type,value
Rhode Island,child_6_11_parent_hospital_co,1165.7095651508482
Rhode Island,child_6_11_parent_hospital_co_nwa,792.0728627927638
Rhode Island,child_6_11_parent_hospital_co_sib,584.3651231924828
Rhode Island,child_6_11_parent_hospital_co_ptw,468.5762102970123
Rhode Island,child_6_11_parent_hospitals_plus_co,2170.2821733390515
Rhode Island,child_6_11_parent_hospitals_plus_co_nwa,1599.7315590233936
Rhode Island,child_6_11_parent_hospitals_plus_co_sib,1215.2356594545693
Rhode Island,child_6_11_parent_hospitals_plus_co_ptw,886.0533178156793
Rhode Island,child_6_11_parent_nursing_facilities_co,757.1645272205482
Rhode Island,child_6_11_parent_nursing_facilities_co_nwa,657.2510283287891
Rhode Island,child_6_11_parent_nursing_facilities_co_sib,501.6199569918611
Rhode Island,child_6_11_parent_nursing_facilities_co_ptw,413.0620693698095
Rhode Island,child_6_11_parent_all_co,2927.4467005595993
Rhode Island,child_6_11_parent_all_co_nwa,2256.9825873521827
Rhode Island,child_6_11_parent_all_co_sib,1716.8556164464303
Rhode Island,child_6_11_parent_all_co_ptw,1299.1153871854888
Rhode Island,child_12_17_parents_co,28834.721805125275
Rhode Island,child_12_17_parents_co_nwa,17353.593010496683
Rhode Island,child_12_17_parents_co_sib,2421.5004544156145
Rhode Island,child_12_17_parents_co_ptw,1537.9218720143092
Rhode Island,child_12_17_parent_essential_co,11848.37670106838
Rhode Island,child_12_17_parent_essential_co_nwa,9570.654332160111
Rhode Island,child_12_17_parent_essential_co_sib,1363.5340866704641
Rhode Island,child_12_17_parent_essential_co_ptw,688.49426861091
Rhode Island,child_12_17_parent_hospital_co,1035.3911212437317
Rhode Island,child_12_17_parent_hospital_co_nwa,798.035081273338
Rhode Island,child_12_17_parent_hospital_co_sib,68.87070082997289
Rhode Island,child_12_17_parent_hospital_co_ptw,45.2999836264648
Rhode Island,child_12_17_parent_hospitals_plus_co,2043.2306689405543
Rhode Island,child_12_17_parent_hospitals_plus_co_nwa,1782.4106343578355
Rhode Island,child_12_17_parent_hospitals_plus_co_sib,247.81642497692826
Rhode Island,child_12_17_parent_hospitals_plus_co_ptw,89.11959321840808
Rhode Island,child_12_17_parent_nursing_facilities_co,691.7935216546606
Rhode Island,child_12_17_parent_nursing_facilities_co_nwa,547.0019049712973
Rhode Island,child_12_17_parent_nursing_facilities_co_sib,70.16842684857372
Rhode Island,child_12_17_parent_nursing_facilities_co_ptw,31.14637448961237
Rhode Island,child_12_17_parent_all_co,2735.024190595215
Rhode Island,child_12_17_parent_all_co_nwa,2329.4125393291333
Rhode Island,child_12_17_parent_all_co_sib,317.98485182550195
Rhode Island,child_12_17_parent_all_co_ptw,120.26596770802045
Rhode Island,child_any_parents_co,86962.4363551273
Rhode Island,child_any_parents_co_nwa,50789.36724165547
Rhode Island,child_any_parents_co_sib,30067.97224875106
Rhode Island,child_any_parents_co_ptw,20257.79405342366
Rhode Island,child_any_parent_essential_co,35154.1722439345
Rhode Island,child_any_parent_essential_co_nwa,27724.946319299153
Rhode Island,child_any_parent_essential_co_sib,16774.583197117237
Rhode Island,child_any_parent_essential_co_ptw,11666.755907081626
Rhode Island,child_any_parent_hospital_co,3514.8662270951068
Rhode Island,child_any_parent_hospital_co_nwa,2576.4667207610555
Rhode Island,child_any_parent_hospital_co_sib,1602.78020901425
Rhode Island,child_any_parent_hospital_co_ptw,1191.622989115953
Rhode Island,child_any_parent_hospitals_plus_co,6356.00370941145
Rhode Island,child_any_parent_hospitals_plus_co_nwa,5077.514848336704
Rhode Island,child_any_parent_hospitals_plus_co_sib,2973.2947657930017
Rhode Island,child_any_parent_hospitals_plus_co_ptw,2061.175765311855
Rhode Island,child_any_parent_nursing_facilities_co,1902.9182991677078
Rhode Island,child_any_parent_nursing_facilities_co_nwa,1412.6662074742992
Rhode Island,child_any_parent_nursing_facilities_co_sib,780.2016580146478
Rhode Island,child_any_parent_nursing_facilities_co_ptw,608.0953969725942
Rhode Island,child_any_parent_all_co,8258.9220085791585
Rhode Island,child_any_parent_all_co_nwa,6490.181055811002
Rhode Island,child_any_parent_all_co_sib,3753.4964238076495
Rhode Island,child_any_parent_all_co_ptw,2669.271162284449
South Carolina,child_0_2_parents_co,55956.06546240148
South Carolina,child_0_2_parents_co_nwa,30088.96714787519
South Carolina,child_0_2_parents_co_sib,25904.9039085749
South Carolina,child_0_2_parents_co_ptw,19494.11561498614
South Carolina,child_0_2_parent_essential_co,17698.236755657323
South Carolina,child_0_2_parent_essential_co_nwa,14441.504926990714
South Carolina,child_0_2_parent_essential_co_sib,12032.059684872094
South Carolina,child_0_2_parent_essential_co_ptw,9548.556286481755
South Carolina,child_0_2_parent_hospital_co,2598.9179974858193
South Carolina,child_0_2_parent_hospital_co_nwa,2321.0983590091237
South Carolina,child_0_2_parent_hospital_co_sib,1929.5087274511504
South Carolina,child_0_2_parent_hospital_co_ptw,1514.8431026209932
South Carolina,child_0_2_parent_hospitals_plus_co,3591.0159609720185
South Carolina,child_0_2_parent_hospitals_plus_co_nwa,3251.1080057569525
South Carolina,child_0_2_parent_hospitals_plus_co_sib,2859.5183741989795
South Carolina,child_0_2_parent_hospitals_plus_co_ptw,2161.5238345534076
South Carolina,child_0_2_parent_nursing_facilities_co,1115.5064890530987
South Carolina,child_0_2_parent_nursing_facilities_co_nwa,897.0953255391436
South Carolina,child_0_2_parent_nursing_facilities_co_sib,527.5834098614281
South Carolina,child_0_2_parent_nursing_facilities_co_ptw,456.70640202607814
South Carolina,child_0_2_parent_all_co,4706.522450025118
South Carolina,child_0_2_parent_all_co_nwa,4148.203331296097
South Carolina,child_0_2_parent_all_co_sib,3387.101784060407
South Carolina,child_0_2_parent_all_co_ptw,2618.230236579486
South Carolina,child_3_5_parents_co,66884.70019741294
South Carolina,child_3_5_parents_co_nwa,33527.454029892404
South Carolina,child_3_5_parents_co_sib,29045.72053376108
South Carolina,child_3_5_parents_co_ptw,22683.508915528924
South Carolina,child_3_5_parent_essential_co,21197.71737996728
South Carolina,child_3_5_parent_essential_co_nwa,14675.487986221662
South Carolina,child_3_5_parent_essential_co_sib,12979.718094154761
South Carolina,child_3_5_parent_essential_co_ptw,10674.887877376703
South Carolina,child_3_5_parent_hospital_co,2807.075934479969
South Carolina,child_3_5_parent_hospital_co_nwa,2437.7506793630027
South Carolina,child_3_5_parent_hospital_co_sib,2437.7506793630027
South Carolina,child_3_5_parent_hospital_co_ptw,2351.3774043971753
South Carolina,child_3_5_parent_hospitals_plus_co,3744.4250469968156
South Carolina,child_3_5_parent_hospitals_plus_co_nwa,3245.098251330301
South Carolina,child_3_5_parent_hospitals_plus_co_sib,3245.098251330301
South Carolina,child_3_5_parent_hospitals_plus_co_ptw,2952.1670271409535
South Carolina,child_3_5_parent_nursing_facilities_co,1931.8323311850704
South Carolina,child_3_5_parent_nursing_facilities_co_nwa,1540.8903193749634
South Carolina,child_3_5_parent_nursing_facilities_co_sib,1149.8788675323428
South Carolina,child_3_5_parent_nursing_facilities_co_ptw,925.1032729673304
South Carolina,child_3_5_parent_all_co,5676.257378181886
South Carolina,child_3_5_parent_all_co_nwa,4785.988570705265
South Carolina,child_3_5_parent_all_co_sib,4394.977118862644
South Carolina,child_3_5_parent_all_co_ptw,3877.270300108284
South Carolina,child_6_11_parents_co,156516.9729865019
South Carolina,child_6_11_parents_co_nwa,85688.76158010644
South Carolina,child_6_11_parents_co_sib,61546.1170845375
South Carolina,child_6_11_parents_co_ptw,47104.62773552005
South Carolina,child_6_11_parent_essential_co,56953.69155266003
South Carolina,child_6_11_parent_essential_co_nwa,43787.64807476363
South Carolina,child_6_11_parent_essential_co_sib,31367.134913657508
South Carolina,child_6_11_parent_essential_co_ptw,23879.73643498195
South Carolina,child_6_11_parent_hospital_co,7004.144730129931
South Carolina,child_6_11_parent_hospital_co_nwa,5383.469408600225
South Carolina,child_6_11_parent_hospital_co_sib,4176.608562493209
South Carolina,child_6_11_parent_hospital_co_ptw,3644.923961774372
South Carolina,child_6_11_parent_hospitals_plus_co,9576.030817237292
South Carolina,child_6_11_parent_hospitals_plus_co_nwa,7690.894978469413
South Carolina,child_6_11_parent_hospitals_plus_co_sib,5340.571932972333
South Carolina,child_6_11_parent_hospitals_plus_co_ptw,4635.29170354196
South Carolina,child_6_11_parent_nursing_facilities_co,3406.449262436106
South Carolina,child_6_11_parent_nursing_facilities_co_nwa,2989.8797888573245
South Carolina,child_6_11_parent_nursing_facilities_co_sib,2389.2442420430125
South Carolina,child_6_11_parent_nursing_facilities_co_ptw,1850.3063881537666
South Carolina,child_6_11_parent_all_co,12982.480079673398
South Carolina,child_6_11_parent_all_co_nwa,10680.774767326739
South Carolina,child_6_11_parent_all_co_sib,7729.816175015346
South Carolina,child_6_11_parent_all_co_ptw,6485.598091695726
South Carolina,child_12_17_parents_co,141067.011122103
South Carolina,child_12_17_parents_co_nwa,80847.49291455059
South Carolina,child_12_17_parents_co_sib,12904.145815997541
South Carolina,child_12_17_parents_co_ptw,9925.428436950619
South Carolina,child_12_17_parent_essential_co,53640.07865512923
South Carolina,child_12_17_parent_essential_co_nwa,41971.25570424197
South Carolina,child_12_17_parent_essential_co_sib,6392.517765995473
South Carolina,child_12_17_parent_essential_co_ptw,4955.461767331203
South Carolina,child_12_17_parent_hospital_co,5846.459586147652
South Carolina,child_12_17_parent_hospital_co_nwa,4561.904188471174
South Carolina,child_12_17_parent_hospital_co_sib,550.6720907553128
South Carolina,child_12_17_parent_hospital_co_ptw,479.518625982093
South Carolina,child_12_17_parent_hospitals_plus_co,9134.685856652352
South Carolina,child_12_17_parent_hospitals_plus_co_nwa,6876.254790492176
South Carolina,child_12_17_parent_hospitals_plus_co_sib,844.8171194086923
South Carolina,child_12_17_parent_hospitals_plus_co_ptw,703.2915275860997
South Carolina,child_12_17_parent_nursing_facilities_co,2366.335467634821
South Carolina,child_12_17_parent_nursing_facilities_co_nwa,2034.7892383391163
South Carolina,child_12_17_parent_nursing_facilities_co_sib,457.21516423322606
South Carolina,child_12_17_parent_nursing_facilities_co_ptw,284.59275461942565
South Carolina,child_12_17_parent_all_co,11501.021324287174
South Carolina,child_12_17_parent_all_co_nwa,8911.044028831293
South Carolina,child_12_17_parent_all_co_sib,1302.0322836419184
South Carolina,child_12_17_parent_all_co_ptw,987.8842822055252
South Carolina,child_any_parents_co,420424.74976841937
South Carolina,child_any_parents_co_nwa,230152.6756724246
South Carolina,child_any_parents_co_sib,129400.88734287102
South Carolina,child_any_parents_co_ptw,99207.68070298573
South Carolina,child_any_parent_essential_co,149489.72434341387
South Carolina,child_any_parent_essential_co_nwa,114875.89669221797
South Carolina,child_any_parent_essential_co_sib,62771.43045867983
South Carolina,child_any_parent_essential_co_ptw,49058.64236617162
South Carolina,child_any_parent_hospital_co,18256.598248243372
South Carolina,child_any_parent_hospital_co_nwa,14704.222635443526
South Carolina,child_any_parent_hospital_co_sib,9094.540060062674
South Carolina,child_any_parent_hospital_co_ptw,7990.6630947746335
South Carolina,child_any_parent_hospitals_plus_co,26046.15768185848
South Carolina,child_any_parent_hospitals_plus_co_nwa,21063.356026048845
South Carolina,child_any_parent_hospitals_plus_co_sib,12290.005677910307
South Carolina,child_any_parent_hospitals_plus_co_ptw,10452.27409282242
South Carolina,child_any_parent_nursing_facilities_co,8820.123550309096
South Carolina,child_any_parent_nursing_facilities_co_nwa,7462.654672110549
South Carolina,child_any_parent_nursing_facilities_co_sib,4523.921683670009
South Carolina,child_any_parent_nursing_facilities_co_ptw,3516.708817766601
South Carolina,child_any_parent_all_co,34866.281232167574
South Carolina,child_any_parent_all_co_nwa,28526.010698159393
South Carolina,child_any_parent_all_co_sib,16813.927361580318
South Carolina,child_any_parent_all_co_ptw,13968.982910589022
South Dakota,child_0_2_parents_co,14270.041137282951
South Dakota,child_0_2_parents_co_nwa,9247.933119236905
South Dakota,child_0_2_parents_co_sib,8804.565206986395
South Dakota,child_0_2_parents_co_ptw,6148.095824429055
South Dakota,child_0_2_parent_essential_co,6284.685777762181
South Dakota,child_0_2_parent_essential_co_nwa,5106.000594286591
South Dakota,child_0_2_parent_essential_co_sib,4810.6746088522195
South Dakota,child_0_2_parent_essential_co_ptw,3489.5191189698257
South Dakota,child_0_2_parent_hospital_co,923.3069761871387
South Dakota,child_0_2_parent_hospital_co_nwa,875.5466791398234
South Dakota,child_0_2_parent_hospital_co_sib,844.1345572170138
South Dakota,child_0_2_parent_hospital_co_ptw,523.5098120874547
South Dakota,child_0_2_parent_hospitals_plus_co,1420.6599119203843
South Dakota,child_0_2_parent_hospitals_plus_co_nwa,1349.0204650612004
South Dakota,child_0_2_parent_hospitals_plus_co_sib,1278.2337129379944
South Dakota,child_0_2_parent_hospitals_plus_co_ptw,833.7721014721667
South Dakota,child_0_2_parent_nursing_facilities_co,274.9053041604584
South Dakota,child_0_2_parent_nursing_facilities_co_nwa,208.28211994730404
South Dakota,child_0_2_parent_nursing_facilities_co_sib,208.28211994730404
South Dakota,child_0_2_parent_nursing_facilities_co_ptw,150.22451228451956
South Dakota,child_0_2_parent_all_co,1695.5652160808424
South Dakota,child_0_2_parent_all_co_nwa,1557.3025850085044
South Dakota,child_0_2_parent_all_co_sib,1486.5158328852986
South Dakota,child_0_2_parent_all_co_ptw,983.9966137566862
South Dakota,child_3_5_parents_co,14394.991887833503
South Dakota,child_3_5_parents_co_nwa,10189.011411117364
South Dakota,child_3_5_parents_co_sib,9340.583942556977
South Dakota,child_3_5_parents_co_ptw,6905.417643728674
South Dakota,child_3_5_parent_essential_co,7135.62106753411
South Dakota,child_3_5_parent_essential_co_nwa,5856.006933793367
South Dakota,child_3_5_parent_essential_co_sib,5278.942841853696
South Dakota,child_3_5_parent_essential_co_ptw,4116.574760413376
South Dakota,child_3_5_parent_hospital_co,987.1482062769471
South Dakota,child_3_5_parent_hospital_co_nwa,918.363721263342
South Dakota,child_3_5_parent_hospital_co_sib,848.6987336449447
South Dakota,child_3_5_parent_hospital_co_ptw,612.8090608063939
South Dakota,child_3_5_parent_hospitals_plus_co,1403.1377609419158
South Dakota,child_3_5_parent_hospitals_plus_co_nwa,1308.8067633098058
South Dakota,child_3_5_parent_hospitals_plus_co_sib,1201.0262841498784
South Dakota,child_3_5_parent_hospitals_plus_co_ptw,844.6414249688546
South Dakota,child_3_5_parent_nursing_facilities_co,350.5270352433701
South Dakota,child_3_5_parent_nursing_facilities_co_nwa,281.5622101511167
South Dakota,child_3_5_parent_nursing_facilities_co_sib,237.9277938220545
South Dakota,child_3_5_parent_nursing_facilities_co_ptw,173.5784305968818
South Dakota,child_3_5_parent_all_co,1753.664796185286
South Dakota,child_3_5_parent_all_co_nwa,1590.3689734609225
South Dakota,child_3_5_parent_all_co_sib,1438.954077971933
South Dakota,child_3_5_parent_all_co_ptw,1018.2198555657363
South Dakota,child_6_11_parents_co,27791.47228054861
South Dakota,child_6_11_parents_co_nwa,19460.435344983558
South Dakota,child_6_11_parents_co_sib,14483.381192261966
South Dakota,child_6_11_parents_co_ptw,10601.348797032506
South Dakota,child_6_11_parent_essential_co,12869.777179771416
South Dakota,child_6_11_parent_essential_co_nwa,10664.387633995831
South Dakota,child_6_11_parent_essential_co_sib,7566.5488479556725
South Dakota,child_6_11_parent_essential_co_ptw,5565.412844012363
South Dakota,child_6_11_parent_hospital_co,1999.8410781790294
South Dakota,child_6_11_parent_hospital_co_nwa,1845.4452745596582
South Dakota,child_6_11_parent_hospital_co_sib,1431.9770959138418
South Dakota,child_6_11_parent_hospital_co_ptw,888.3169063316834
South Dakota,child_6_11_parent_hospitals_plus_co,2924.0300170288724
South Dakota,child_6_11_parent_hospitals_plus_co_nwa,2692.942094162607
South Dakota,child_6_11_parent_hospitals_plus_co_sib,2003.3387374064341
South Dakota,child_6_11_parent_hospitals_plus_co_ptw,1230.158364353118
South Dakota,child_6_11_parent_nursing_facilities_co,415.4462449938626
South Dakota,child_6_11_parent_nursing_facilities_co_nwa,307.9654710768486
South Dakota,child_6_11_parent_nursing_facilities_co_sib,124.33065550875295
South Dakota,child_6_11_parent_nursing_facilities_co_ptw,110.27287282841891
South Dakota,child_6_11_parent_all_co,3339.4762620227348
South Dakota,child_6_11_parent_all_co_nwa,3000.907565239456
South Dakota,child_6_11_parent_all_co_sib,2127.6693929151875
South Dakota,child_6_11_parent_all_co_ptw,1340.431237181537
South Dakota,child_12_17_parents_co,27667.596164798797
South Dakota,child_12_17_parents_co_nwa,19502.295025123145
South Dakota,child_12_17_parents_co_sib,3446.340264038024
South Dakota,child_12_17_parents_co_ptw,2355.4617776398704
South Dakota,child_12_17_parent_essential_co,14479.985415312545
South Dakota,child_12_17_parent_essential_co_nwa,12150.558064641114
South Dakota,child_12_17_parent_essential_co_sib,2116.2859568834324
South Dakota,child_12_17_parent_essential_co_ptw,1371.570784392087
South Dakota,child_12_17_parent_hospital_co,1898.4048692043812
South Dakota,child_12_17_parent_hospital_co_nwa,1626.8877070569013
South Dakota,child_12_17_parent_hospital_co_sib,277.6034461330238
South Dakota,child_12_17_parent_hospital_co_ptw,189.27511098786746
South Dakota,child_12_17_parent_hospitals_plus_co,2720.7796210571105
South Dakota,child_12_17_parent_hospitals_plus_co_nwa,2368.111914062927
South Dakota,child_12_17_parent_hospitals_plus_co_sib,427.2819570914658
South Dakota,child_12_17_parent_hospitals_plus_co_ptw,274.48326456663943
South Dakota,child_12_17_parent_nursing_facilities_co,662.0932239163335
South Dakota,child_12_17_parent_nursing_facilities_co_nwa,423.92629030598215
South Dakota,child_12_17_parent_nursing_facilities_co_sib,43.85886383212333
South Dakota,child_12_17_parent_nursing_facilities_co_ptw,43.85886383212333
South Dakota,child_12_17_parent_all_co,3382.8728449734444
South Dakota,child_12_17_parent_all_co_nwa,2792.03820436891
South Dakota,child_12_17_parent_all_co_sib,471.1408209235891
South Dakota,child_12_17_parent_all_co_ptw,318.3421283987628
South Dakota,child_any_parents_co,84124.10147046385
South Dakota,child_any_parents_co_nwa,58399.674900460974
South Dakota,child_any_parents_co_sib,36074.87060584336
South Dakota,child_any_parents_co_ptw,26010.324042830103
South Dakota,child_any_parent_essential_co,40770.069440380255
South Dakota,child_any_parent_essential_co_nwa,33776.953226716905
South Dakota,child_any_parent_essential_co_sib,19772.45225554502
South Dakota,child_any_parent_essential_co_ptw,14543.077507787653
South Dakota,child_any_parent_hospital_co,5808.701129847497
South Dakota,child_any_parent_hospital_co_nwa,5266.243382019724
South Dakota,child_any_parent_hospital_co_sib,3402.413832908824
South Dakota,child_any_parent_hospital_co_ptw,2213.9108902133994
South Dakota,child_any_parent_hospitals_plus_co,8468.607310948282
South Dakota,child_any_parent_hospitals_plus_co_nwa,7718.881236596541
South Dakota,child_any_parent_hospitals_plus_co_sib,4909.880691585773
South Dakota,child_any_parent_hospitals_plus_co_ptw,3183.055155360779
South Dakota,child_any_parent_nursing_facilities_co,1702.9718083140247
South Dakota,child_any_parent_nursing_facilities_co_nwa,1221.7360914812512
South Dakota,child_any_parent_nursing_facilities_co_sib,614.3994331102348
South Dakota,child_any_parent_nursing_facilities_co_ptw,477.9346795419436
South Dakota,child_any_parent_all_co,10171.579119262306
South Dakota,child_any_parent_all_co_nwa,8940.617328077793
South Dakota,child_any_parent_all_co_sib,5524.280124696008
South Dakota,child_any_parent_all_co_ptw,3660.989834902722
Tennessee,child_0_2_parents_co,83543.50280517146
Tennessee,child_0_2_parents_co_nwa,40402.718060480904
Tennessee,child_0_2_parents_co_sib,37498.990652296154
Tennessee,child_0_2_parents_co_ptw,25825.396653679178
Tennessee,child_0_2_parent_essential_co,25705.982470885927
Tennessee,child_0_2_parent_essential_co_nwa,19161.68854602544
Tennessee,child_0_2_parent_essential_co_sib,17300.53713247374
Tennessee,child_0_2_parent_essential_co_ptw,12576.682408984945
Tennessee,child_0_2_parent_hospital_co,2741.5181838871713
Tennessee,child_0_2_parent_hospital_co_nwa,2172.570579621799
Tennessee,child_0_2_parent_hospital_co_sib,1791.6951088331195
Tennessee,child_0_2_parent_hospital_co_ptw,1453.2328281495284
Tennessee,child_0_2_parent_hospitals_plus_co,3604.5752155260616
Tennessee,child_0_2_parent_hospitals_plus_co_nwa,2808.312923698314
Tennessee,child_0_2_parent_hospitals_plus_co_sib,2281.3690988418193
Tennessee,child_0_2_parent_hospitals_plus_co_ptw,1839.0115337953055
Tennessee,child_0_2_parent_nursing_facilities_co,998.7940215532058
Tennessee,child_0_2_parent_nursing_facilities_co_nwa,777.7373408978042
Tennessee,child_0_2_parent_nursing_facilities_co_sib,739.1901516603667
Tennessee,child_0_2_parent_nursing_facilities_co_ptw,587.5175700276211
Tennessee,child_0_2_parent_all_co,4603.369237079267
Tennessee,child_0_2_parent_all_co_nwa,3586.0502645961183
Tennessee,child_0_2_parent_all_co_sib,3020.559250502186
Tennessee,child_0_2_parent_all_co_ptw,2426.529103822926
Tennessee,child_3_5_parents_co,97836.2520437681
Tennessee,child_3_5_parents_co_nwa,52318.27896195404
Tennessee,child_3_5_parents_co_sib,46358.15940271431
Tennessee,child_3_5_parents_co_ptw,34526.55613975381
Tennessee,child_3_5_parent_essential_co,33471.00311500449
Tennessee,child_3_5_parent_essential_co_nwa,25270.18247399461
Tennessee,child_3_5_parent_essential_co_sib,21190.54313563867
Tennessee,child_3_5_parent_essential_co_ptw,16213.791408774794
Tennessee,child_3_5_parent_hospital_co,4129.377840114913
Tennessee,child_3_5_parent_hospital_co_nwa,3536.6279904654284
Tennessee,child_3_5_parent_hospital_co_sib,2900.3408758554556
Tennessee,child_3_5_parent_hospital_co_ptw,2442.9668726057685
Tennessee,child_3_5_parent_hospitals_plus_co,6698.17120118015
Tennessee,child_3_5_parent_hospitals_plus_co_nwa,5435.181438058907
Tennessee,child_3_5_parent_hospitals_plus_co_sib,4296.539329060046
Tennessee,child_3_5_parent_hospitals_plus_co_ptw,3487.8779012553073
Tennessee,child_3_5_parent_nursing_facilities_co,860.6590486131844
Tennessee,child_3_5_parent_nursing_facilities_co_nwa,570.3976557528244
Tennessee,child_3_5_parent_nursing_facilities_co_sib,548.576686430846
Tennessee,child_3_5_parent_nursing_facilities_co_ptw,375.1718957350103
Tennessee,child_3_5_parent_all_co,7558.830249793335
Tennessee,child_3_5_parent_all_co_nwa,6005.579093811732
Tennessee,child_3_5_parent_all_co_sib,4845.116015490891
Tennessee,child_3_5_parent_all_co_ptw,3863.0497969903176
Tennessee,child_6_11_parents_co,189300.74038431342
Tennessee,child_6_11_parents_co_nwa,101344.14294192854
Tennessee,child_6_11_parents_co_sib,76828.95339189582
Tennessee,child_6_11_parents_co_ptw,54386.34548224547
Tennessee,child_6_11_parent_essential_co,65142.202467939016
Tennessee,child_6_11_parent_essential_co_nwa,49853.38376595001
Tennessee,child_6_11_parent_essential_co_sib,37180.55127358274
Tennessee,child_6_11_parent_essential_co_ptw,27467.365148477853
Tennessee,child_6_11_parent_hospital_co,6978.001067500935
Tennessee,child_6_11_parent_hospital_co_nwa,5621.83493985086
Tennessee,child_6_11_parent_hospital_co_sib,4103.686926562263
Tennessee,child_6_11_parent_hospital_co_ptw,3563.3332718113024
Tennessee,child_6_11_parent_hospitals_plus_co,12167.905945842313
Tennessee,child_6_11_parent_hospitals_plus_co_nwa,9229.53408402306
Tennessee,child_6_11_parent_hospitals_plus_co_sib,6844.556732115005
Tennessee,child_6_11_parent_hospitals_plus_co_ptw,5338.550181530674
Tennessee,child_6_11_parent_nursing_facilities_co,2661.9206507549966
Tennessee,child_6_11_parent_nursing_facilities_co_nwa,2173.0498237214983
Tennessee,child_6_11_parent_nursing_facilities_co_sib,2000.2854385590092
Tennessee,child_6_11_parent_nursing_facilities_co_ptw,1685.625938211878
Tennessee,child_6_11_parent_all_co,14829.826596597308
Tennessee,child_6_11_parent_all_co_nwa,11402.583907744558
Tennessee,child_6_11_parent_all_co_sib,8844.842170674014
Tennessee,child_6_11_parent_all_co_ptw,7024.176119742553
Tennessee,child_12_17_parents_co,193439.691672922
Tennessee,child_12_17_parents_co_nwa,104442.30354001683
Tennessee,child_12_17_parents_co_sib,16792.552050199425
Tennessee,child_12_17_parents_co_ptw,11120.796755360014
Tennessee,child_12_17_parent_essential_co,73035.24335482513
Tennessee,child_12_17_parent_essential_co_nwa,56909.71561068549
Tennessee,child_12_17_parent_essential_co_sib,9209.558170980015
Tennessee,child_12_17_parent_essential_co_ptw,6197.696509592181
Tennessee,child_12_17_parent_hospital_co,7403.1828974029195
Tennessee,child_12_17_parent_hospital_co_nwa,5594.96730569626
Tennessee,child_12_17_parent_hospital_co_sib,1228.8490785371653
Tennessee,child_12_17_parent_hospital_co_ptw,1088.652313977796
Tennessee,child_12_17_parent_hospitals_plus_co,11747.430547861935
Tennessee,child_12_17_parent_hospitals_plus_co_nwa,9167.361239182646
Tennessee,child_12_17_parent_hospitals_plus_co_sib,1544.630616094137
Tennessee,child_12_17_parent_hospitals_plus_co_ptw,1278.1543782981437
Tennessee,child_12_17_parent_nursing_facilities_co,3352.8703538604564
Tennessee,child_12_17_parent_nursing_facilities_co_nwa,2469.865287838021
Tennessee,child_12_17_parent_nursing_facilities_co_sib,418.3337198755982
Tennessee,child_12_17_parent_nursing_facilities_co_ptw,279.20818090185594
Tennessee,child_12_17_parent_all_co,15100.30090172239
Tennessee,child_12_17_parent_all_co_nwa,11637.226527020668
Tennessee,child_12_17_parent_all_co_sib,1962.964335969735
Tennessee,child_12_17_parent_all_co_ptw,1557.3625591999996
Tennessee,child_any_parents_co,564120.186906175
Tennessee,child_any_parents_co_nwa,298507.44350438035
Tennessee,child_any_parents_co_sib,177478.65549710568
Tennessee,child_any_parents_co_ptw,125859.09503103847
Tennessee,child_any_parent_essential_co,197354.43140865452
Tennessee,child_any_parent_essential_co_nwa,151194.97039665555
Tennessee,child_any_parent_essential_co_sib,84881.18971267517
Tennessee,child_any_parent_essential_co_ptw,62455.53547582976
Tennessee,child_any_parent_hospital_co,21252.079988905938
Tennessee,child_any_parent_hospital_co_nwa,16926.00081563435
Tennessee,child_any_parent_hospital_co_sib,10024.571989788003
Tennessee,child_any_parent_hospital_co_ptw,8548.185286544396
Tennessee,child_any_parent_hospitals_plus_co,34218.08291041046
Tennessee,child_any_parent_hospitals_plus_co_nwa,26640.38968496293
Tennessee,child_any_parent_hospitals_plus_co_sib,14967.095776111006
Tennessee,child_any_parent_hospitals_plus_co_ptw,11943.593994879431
Tennessee,child_any_parent_nursing_facilities_co,7874.244074781844
Tennessee,child_any_parent_nursing_facilities_co_nwa,5991.050108210147
Tennessee,child_any_parent_nursing_facilities_co_sib,3706.3859965258202
Tennessee,child_any_parent_nursing_facilities_co_ptw,2927.523584876365
Tennessee,child_any_parent_all_co,42092.3269851923
Tennessee,child_any_parent_all_co_nwa,32631.439793173075
Tennessee,child_any_parent_all_co_sib,18673.48177263683
Tennessee,child_any_parent_all_co_ptw,14871.117579755795
Texas,child_0_2_parents_co,385446.43252001324
Texas,child_0_2_parents_co_nwa,178191.47087546063
Texas,child_0_2_parents_co_sib,149584.96823360765
Texas,child_0_2_parents_co_ptw,113992.89816950743
Texas,child_0_2_parent_essential_co,124083.56982144328
Texas,child_0_2_parent_essential_co_nwa,87577.84408733826
Texas,child_0_2_parent_essential_co_sib,74139.96235280641
Texas,child_0_2_parent_essential_co_ptw,58567.56826052879
Texas,child_0_2_parent_hospital_co,14541.99650826063
Texas,child_0_2_parent_hospital_co_nwa,12088.502587541387
Texas,child_0_2_parent_hospital_co_sib,10057.661192952508
Texas,child_0_2_parent_hospital_co_ptw,8245.188224413847
Texas,child_0_2_parent_hospitals_plus_co,22735.29081378644
Texas,child_0_2_parent_hospitals_plus_co_nwa,18297.641899200466
Texas,child_0_2_parent_hospitals_plus_co_sib,14922.615894544839
Texas,child_0_2_parent_hospitals_plus_co_ptw,11994.264797110389
